"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Super Rod","20","Dragon Vault","12.02","0.60",0,0,0,0,0,0,0,0,"1.27","1.44"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Absol Holo","1","Dragon","35.05","0.57",0,0,0,0,0,0,"0.46","0.71","1.40","5.57"
"Absol Reverse Holo","1","Dragon","24.16","0.62",0,0,0,0,0,"0.73",0,"0.60","0.79","1.41"
"Altaria Holo","2","Dragon","20.04","0.59",0,0,0,0,0,0,"0.92","0.42","2.96","6.32"
"Ampharos ex","89","Dragon","51.15","0.65",0,0,"0.59",0,"0.30","0.45","0.76","0.92","2.22","11.38"
"Charizard Secret","100","Dragon","389.27","0.56",0,"0.28",0,"0.39","0.42","0.33","0.55","0.81","1.25","3.08"
"Charmander Secret","98","Dragon","92.00","0.46",0,0,0,0,"0.21","0.33","0.39","0.55","1.18","4.13"
"Charmeleon Secret","99","Dragon","60.91","0.53",0,0,0,"0.13",0,"0.33","0.58","0.80","0.36","0.90"
"Dragonair Reverse Holo","14","Dragon","35.42","0.57",0,0,0,0,0,0,"0.87","0.39","3.62","0.93"
"Dragonite ex","90","Dragon","159.50","0.69",0,"0.33","0.23",0,"0.42","0.53","0.58","1.13","2.21","5.81"
"Dratini Reverse Holo","26","Dragon","16.66","0.66",0,0,0,0,0,0,"0.89",0,"1.03","1.49"
"Flygon Holo","4","Dragon","29.00","0.53",0,0,0,0,0,"0.34",0,"0.50","1.35","5.53"
"Flygon Reverse Holo","4","Dragon","14.99","0.59",0,0,0,0,0,0,0,"0.64","1.88","4.14"
"Golem ex","91","Dragon","35.63","0.80",0,0,0,"0.83","0.43","0.66","1.00","0.89","1.33","6.06"
"Golem Holo","5","Dragon","14.16","0.67",0,0,0,0,0,0,0,"1.03","0.38","6.74"
"Grumpig Holo","6","Dragon","12.47","0.67",0,0,0,0,0,"0.51",0,"1.02","0.77","3.47"
"Gyarados Reverse Holo","32","Dragon","19.06","0.61",0,0,0,0,0,0,0,"0.74","2.08","8.18"
"Houndoom Reverse Holo","34","Dragon","14.49","0.61",0,0,0,0,0,0,"0.78","0.69","1.14",0
"Kingdra ex","92","Dragon","45.62","0.58","0.89",0,0,0,0,"0.33","0.65","0.73","1.24","4.97"
"Latias ex","93","Dragon","95.97","0.56",0,0,0,"0.05",0,"0.49","0.54","0.91","1.24","7.81"
"Latios ex","94","Dragon","90.38","0.62",0,0,0,0,"0.26","0.44","0.75","0.85","1.68","10.55"
"Magcargo ex","95","Dragon","28.19","0.89",0,0,0,0,"0.45","0.95","1.37","0.99","2.21","6.65"
"Minun Holo","7","Dragon","19.84","0.65",0,0,0,0,0,"0.48","0.98","0.71","1.90","4.15"
"Minun Reverse Holo","7","Dragon","16.85","0.41",0,0,0,0,0,"0.08",0,"0.15","1.03","1.90"
"Muk ex","96","Dragon","31.15","0.56",0,"0.13",0,0,"0.43","0.49","0.21","0.96","1.56","6.23"
"Plusle Holo","8","Dragon","26.28","0.58",0,0,0,0,0,0,0,"0.62","1.12","5.11"
"Plusle Reverse Holo","8","Dragon","28.11","0.61",0,0,0,0,0,0,0,"0.76","1.02","2.90"
"Rayquaza ex","97","Dragon","180.50","0.56",0,0,0,"0.29","0.29","0.50","0.51","0.84","1.39","8.28"
"Salamence Holo","10","Dragon","43.61","0.64",0,0,0,0,0,0,0,"0.92","0.96","0.66"
"Salamence Reverse Holo","19","Dragon","24.99","0.59",0,0,0,0,0,0,"0.67","0.67","1.90","2.38"
"Salamence Reverse Holo","10","Dragon","35.00","0.62",0,0,0,0,0,0,0,"0.80","0.96","5.77"
"Shedinja Holo","11","Dragon","31.95","0.55",0,0,0,0,0,0,"0.65","0.52","0.92","3.99"
"Shedinja Reverse Holo","11","Dragon","13.75","0.55",0,0,0,"0.16",0,0,0,"0.70","0.26","1.00"
"Skarmory Reverse Holo","21","Dragon","10.56","0.61",0,0,0,0,0,0,"0.36","0.99","2.18","4.95"
"Torkoal Holo","12","Dragon","28.44","0.51",0,0,0,0,0,"0.03","0.57","0.77","0.62","3.82"
"Torkoal Reverse Holo","12","Dragon","14.09","0.56",0,0,0,0,0,0,0,"0.49","1.22","7.25"
"TV Reporter Reverse Holo","88","Dragon","105.00","2.24",0,0,0,0,0,"0.70","1.73","7.60","5.82",0
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Full Art Giratina EX","124","Dragons Exalted","78.46","0.53",0,0,0,0,0,0,"0.42","0.51","0.94","3.51"
"Full Art Ho-Oh Ex","119","Dragons Exalted","53.33","0.56",0,0,0,0,0,"0.36","0.80","0.56","0.88","1.06"
"Full Art Mew EX","120","Dragons Exalted","103.11","0.57",0,0,0,0,0,0,0,"0.56","1.53","19.83"
"Full Art Rayquaza EX","123","Dragons Exalted","132.97","0.58",0,0,0,0,"0.25",0,"0.60","0.76","1.60","6.92"
"Full Art Registeel EX","122","Dragons Exalted","28.14","0.64",0,0,0,0,0,0,0,"0.91","1.24","3.53"
"Full Art Terrakion EX","121","Dragons Exalted","19.14","0.55",0,0,0,0,0,0,"0.58","0.57","0.58","13.84"
"Krookodile Secret","127","Dragons Exalted","64.06","0.50",0,"0.17",0,0,0,"0.38","0.81","0.19","1.12","6.17"
"Mew EX","46","Dragons Exalted","32.25","0.55",0,0,0,0,0,0,0,"0.44","0.52","13.20"
"Rayquaza Secret","128","Dragons Exalted","244.95","0.71",0,0,0,0,0,0,"0.81","1.05","1.66","5.82"
"Reuniclus Secret","126","Dragons Exalted","46.44","0.61",0,0,0,0,0,0,"0.58","0.75","2.05","1.72"
"Serperior Secret","125","Dragons Exalted","94.48","0.58",0,0,0,0,0,"0.54",0,"0.56","0.80","2.92"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Koffing","056","Dream League","14.20","0.60",0,0,0,0,0,0,0,0,"0.43","1.01"
"Mimikyu","058","Dream League","50.00","0.60",0,0,0,0,0,0,0,0,"0.52","1.20"
"Pikachu","054","Dream League","51.28","0.60",0,0,0,0,0,0,0,0,"0.87","1.45"
"Piplup","052","Dream League","37.33","0.60",0,0,0,0,0,0,0,0,"0.55","1.26"
"Reshiram & Zekrom GX","064","Dream League","130.38","0.60",0,0,0,0,0,0,0,0,"0.47","1.17"
"Reshiram & Zekrom GX","071","Dream League","63.99","0.60",0,0,0,0,0,0,0,0,"0.52","0.99"
"Rosa","067","Dream League","362.00","0.60",0,0,0,0,0,0,0,0,"0.75","1.57"
"Silvally GX","072","Dream League","28.40","0.60",0,0,0,0,0,0,0,0,"0.43","0.97"
"Silvally GX","065","Dream League","12.61","0.60",0,0,0,0,0,0,0,0,"0.73","1.93"
"Solgaleo & Lunala GX","063","Dream League","150.00","0.60",0,0,0,0,0,0,0,0,"0.86","2.51"
"Solgaleo & Lunala GX","070","Dream League","65.00","0.60",0,0,0,0,0,0,0,0,"0.82","1.37"
"Steelix","060","Dream League","14.99","0.60",0,0,0,0,0,0,0,0,"0.42","1.73"
"Vileplume GX","062","Dream League","56.72","0.60",0,0,0,0,0,0,0,0,"0.72","1.45"
"Vileplume GX","069","Dream League","27.73","0.60",0,0,0,0,0,0,0,0,"0.67","1.36"
"Wishiwashi","053","Dream League","15.25","0.60",0,0,0,0,0,0,0,0,"0.50","0.71"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Charizard","011","EX Battle Boost","23.01","0.60",0,0,0,0,0,0,0,0,"2.30","1.29"
"Lugia-EX","086","EX Battle Boost","12.32","0.60",0,0,0,0,0,0,0,0,"1.70","3.04"
"Moltres","014","EX Battle Boost","22.74","0.60",0,0,0,0,0,0,0,0,"0.33","1.67"
"Ninetales","013","EX Battle Boost","30.00","0.60",0,0,0,0,0,0,0,0,"0.33","5.32"
"Reshiram","094","EX Battle Boost","50.30","0.60",0,0,0,0,0,0,0,0,"4.53","21.55"
"Zekrom","095","EX Battle Boost","78.56","0.60",0,0,0,0,0,0,0,0,"4.19","11.25"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Groudon ex","008","Earth's Groudon Constructed Starter Deck","12.52","0.60",0,0,0,0,0,0,0,0,"1.36","6.89"
"Mudkip","003","Earth's Groudon Constructed Starter Deck","12.74","0.60",0,0,0,0,0,0,0,0,"0.80","5.71"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aroma Lady","096","Eevee Heroes","10.78","0.60",0,0,0,0,0,0,0,0,"0.91","1.36"
"Aroma Lady","086","Eevee Heroes","22.32","0.60",0,0,0,0,0,0,0,0,"0.48","1.65"
"Espeon V","080","Eevee Heroes","16.34","0.60",0,0,0,0,0,0,0,0,"0.40","1.13"
"Espeon V","081","Eevee Heroes","80.50","0.60",0,0,0,0,0,0,0,0,"1.02","1.77"
"Flareon V","073","Eevee Heroes","92.76","0.60",0,0,0,0,0,0,0,0,"0.88","1.35"
"Glaceon V","077","Eevee Heroes","88.45","0.60",0,0,0,0,0,0,0,0,"0.72","1.49"
"Glaceon V","076","Eevee Heroes","19.85","0.60",0,0,0,0,0,0,0,0,"0.56","1.00"
"Glaceon VMAX","091","Eevee Heroes","326.21","0.60",0,0,0,0,0,0,0,0,"1.34","1.73"
"Glaceon VMAX","090","Eevee Heroes","31.12","0.60",0,0,0,0,0,0,0,0,"0.75","1.08"
"Inteleon","098","Eevee Heroes","11.70","0.60",0,0,0,0,0,0,0,0,"0.49","0.75"
"Jolteon V","078","Eevee Heroes","11.67","0.60",0,0,0,0,0,0,0,0,"0.44","1.30"
"Jolteon V","079","Eevee Heroes","95.50","0.60",0,0,0,0,0,0,0,0,"0.68","1.53"
"Leafeon V","071","Eevee Heroes","54.74","0.60",0,0,0,0,0,0,0,0,"0.81","2.14"
"Leafeon V","070","Eevee Heroes","19.44","0.60",0,0,0,0,0,0,0,0,"0.82","0.96"
"Leafeon VMAX","089","Eevee Heroes","192.78","0.60",0,0,0,0,0,0,0,0,"0.49","2.30"
"Leafeon VMAX","088","Eevee Heroes","25.00","0.60",0,0,0,0,0,0,0,0,"0.48","1.27"
"Sylveon V","082","Eevee Heroes","15.52","0.60",0,0,0,0,0,0,0,0,"0.51","1.35"
"Sylveon V","083","Eevee Heroes","91.06","0.60",0,0,0,0,0,0,0,0,"0.72","1.49"
"Sylveon VMAX","093","Eevee Heroes","468.33","0.60",0,0,0,0,0,0,0,0,"0.38","1.75"
"Umbreon V","085","Eevee Heroes","137.75","0.60",0,0,0,0,0,0,0,0,"1.11","1.63"
"Umbreon V","084","Eevee Heroes","22.75","0.60",0,0,0,0,0,0,0,0,"0.47","1.57"
"Umbreon VMAX","094","Eevee Heroes","26.63","0.60",0,0,0,0,0,0,0,0,"1.40","1.84"
"Umbreon VMAX","095","Eevee Heroes","2000.00","0.60",0,0,0,0,0,0,0,0,"1.19","1.37"
"Vaporeon V","074","Eevee Heroes","16.18","0.60",0,0,0,0,0,0,0,0,"0.76","0.78"
"Vaporeon V","075","Eevee Heroes","87.50","0.60",0,0,0,0,0,0,0,0,"0.73","2.49"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Winona","088","Emerald Break","151.99","0.60",0,0,0,0,0,0,0,0,"0.74","3.60"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Altaria ex","90","Emerald","54.49","0.65",0,0,0,"0.65",0,0,"0.49","0.83","1.38","9.93"
"Battle Frontier Reverse Holo","75","Emerald","34.91","0.60",0,0,0,0,0,0,0,0,"0.60",0
"Blaziken Holo","1","Emerald","14.16","0.75",0,0,0,0,0,"1.32","0.64","0.71","0.62","8.78"
"Blaziken Reverse Holo","1","Emerald","87.95","0.56",0,0,0,0,0,0,0,"0.49","0.79","1.36"
"Breloom Reverse Holo","22","Emerald","14.78","0.60",0,0,0,0,0,0,0,"0.71","1.65",0
"Cacturne ex","91","Emerald","40.77","0.65",0,0,0,0,0,0,0,"0.97","1.90","11.77"
"Camerupt ex","92","Emerald","86.45","0.38",0,0,0,0,"0.27","0.41","0.07","0.46","0.75","25.33"
"Chimecho Reverse Holo","12","Emerald","20.00","0.60",0,0,0,0,0,0,0,0,"0.89",0
"Claydol Reverse Holo","24","Emerald","10.40","0.60",0,0,0,0,0,0,0,0,"1.64",0
"Combusken Reverse Holo","25","Emerald","14.63","0.60",0,0,0,0,0,0,0,0,"1.11",0
"Deoxys ex","93","Emerald","198.97","0.43",0,0,0,"0.19","0.22","0.31","0.37","0.65","1.38","8.03"
"Deoxys Holo","2","Emerald","23.92","0.63",0,0,0,0,0,0,"0.88","0.65","1.20","3.45"
"Deoxys Reverse Holo","2","Emerald","34.99","0.62",0,0,0,0,0,0,0,"0.81","1.20","4.42"
"Dusclops ex","94","Emerald","83.54","0.49",0,0,"0.17","0.28",0,"0.24",0,"0.51","1.12","11.94"
"Electrike Reverse Holo","47","Emerald","16.75","0.60",0,0,0,0,0,0,0,0,"0.63","4.07"
"Electrode Reverse Holo","27","Emerald","11.69","0.60",0,0,0,0,0,0,0,0,"1.22","0.87"
"Exploud Holo","3","Emerald","27.58","0.50",0,0,0,0,"0.15",0,0,"0.46","0.90","6.73"
"Farfetch'd Secret","107","Emerald","33.98","0.88",0,0,0,0,0,"0.20","2.60","0.51","0.93","16.44"
"Fire Energy Holo","102","Emerald","12.60","0.49",0,0,0,0,0,"0.73","0.14","0.47","0.84","2.55"
"Fire Energy Reverse Holo","102","Emerald","12.60","0.60",0,0,0,0,0,0,0,0,"0.47",0
"Gardevoir Holo","4","Emerald","20.95","0.60",0,0,0,0,0,0,"0.79","0.62","0.43","1.84"
"Gardevoir Reverse Holo","4","Emerald","27.25","0.60",0,0,0,0,0,0,0,"0.72","1.35","1.65"
"Groudon Holo","5","Emerald","19.80","0.68",0,0,0,0,0,0,"1.23","0.56","1.77","5.91"
"Groudon Reverse Holo","5","Emerald","32.98","0.64",0,0,0,0,0,0,0,"0.90","1.40","0.50"
"Groudon Reverse Holo","14","Emerald","13.50","0.66",0,0,0,0,0,0,0,"0.98","1.68","1.03"
"Grovyle Reverse Holo","28","Emerald","14.31","0.60",0,0,0,0,0,0,0,0,"1.34","4.90"
"Hariyama Reverse Holo","31","Emerald","10.95","0.58",0,0,0,0,0,"0.41",0,0,"1.18","2.19"
"Kyogre Holo","6","Emerald","29.32","0.56",0,0,0,0,0,0,"0.61","0.57","1.62","3.80"
"Kyogre Reverse Holo","6","Emerald","50.50","0.57",0,0,0,0,0,0,"0.46",0,"1.28","7.56"
"Kyogre Reverse Holo","15","Emerald","11.70","0.88",0,0,0,0,0,0,"0.94","1.78","3.40","10.74"
"Lightning Energy Holo","104","Emerald","13.35","0.55",0,0,0,0,0,"0.49",0,"0.48","0.28",0
"Luvdisc Reverse Holo","53","Emerald","12.99","0.62",0,0,0,0,"0.50",0,0,0,"0.62",0
"Manectric Reverse Holo","16","Emerald","11.74","0.60",0,0,0,0,0,0,0,0,"2.26",0
"Marshtomp Reverse Holo","36","Emerald","19.99","0.60",0,0,0,0,0,0,0,0,"0.68",0
"Medicham ex","95","Emerald","53.49","0.56",0,0,0,"0.19",0,"0.52",0,"0.70","1.19","5.90"
"Metal Energy Reverse Holo","88","Emerald","24.92","0.60",0,0,0,0,0,0,0,0,"0.74",0
"Milotic ex","96","Emerald","288.99","0.50",0,0,0,"0.29","0.15",0,"0.39","0.87","1.32","0.55"
"Milotic Reverse Holo","8","Emerald","33.98","0.55",0,0,0,0,0,0,"0.36","0.69","1.00",0
"Mudkip Reverse Holo","56","Emerald","22.95","0.66",0,0,0,0,0,0,0,"0.98","0.78",0
"Multi Energy Reverse Holo","89","Emerald","11.73","0.48",0,0,0,0,0,"0.54","0.08",0,"1.74","1.83"
"Ninetales Reverse Holo","38","Emerald","50.17","0.60",0,0,0,0,0,0,0,0,"0.76","2.41"
"Pichu Reverse Holo","59","Emerald","20.74","0.63",0,0,0,0,0,0,0,"0.85","1.99","1.35"
"Pikachu Reverse Holo","60","Emerald","86.99","0.55",0,0,0,0,0,0,0,"0.46","1.35","6.25"
"Plusle Reverse Holo","39","Emerald","15.00","0.58",0,0,0,0,0,0,0,"0.58","1.06","2.81"
"Psychic Energy Holo","105","Emerald","14.00","0.56",0,0,0,0,0,"0.55","0.76","0.39","0.40","2.74"
"Raichu ex","97","Emerald","99.99","0.52",0,0,0,"0.16","0.24","0.61","0.60","0.69","0.97","12.18"
"Rare Candy Reverse Holo","83","Emerald","31.00","0.60",0,0,0,0,0,0,0,0,"0.40","2.76"
"Rayquaza Holo","9","Emerald","51.35","0.58",0,0,0,0,0,0,"0.46","0.73","1.57","0.52"
"Rayquaza Reverse Holo","9","Emerald","89.62","0.72",0,0,0,0,0,0,"0.76","1.12","0.66","3.99"
"Regice ex","98","Emerald","113.49","0.51",0,0,0,0,0,0,"0.42","0.45","1.00","3.91"
"Regirock ex","99","Emerald","126.24","0.38",0,0,0,0,0,"0.17","0.35","0.27","0.68","4.72"
"Registeel ex","100","Emerald","74.30","0.54",0,0,0,"0.47",0,"0.49","0.34","0.68","1.59","6.41"
"Rhydon Reverse Holo","19","Emerald","12.42","0.54",0,0,0,0,0,0,0,"0.39","1.12","6.12"
"Rhyhorn Reverse Holo","62","Emerald","11.60","0.60",0,0,0,0,0,0,0,0,"1.57","0.68"
"Sceptile Holo","10","Emerald","18.35","0.57",0,0,0,0,0,0,0,"0.55","1.41","7.07"
"Sceptile Reverse Holo","10","Emerald","33.97","0.60",0,0,0,0,0,0,0,0,"1.41","7.54"
"Scott Reverse Holo","84","Emerald","11.75","0.60",0,0,0,0,0,0,0,0,"1.15",0
"Swampert Holo","11","Emerald","22.28","0.55",0,0,0,0,0,0,"0.39","0.66","1.54","20.37"
"Swampert Reverse Holo","11","Emerald","30.74","0.60",0,0,0,0,0,0,0,"0.71","0.86","0.96"
"Torchic Reverse Holo","69","Emerald","19.00","0.58",0,0,0,0,0,0,"0.49","0.72","1.81","9.86"
"Treecko Reverse Holo","70","Emerald","19.76","0.60",0,0,0,0,0,0,0,0,"0.90","6.12"
"Voltorb Reverse Holo","71","Emerald","11.99","0.60",0,0,0,0,0,0,0,0,"1.03",0
"Wally's Training Reverse Holo","85","Emerald","10.49","0.60",0,0,0,0,0,0,0,0,"0.55",0
"Water Energy Holo","103","Emerald","18.25","0.58",0,0,0,0,0,0,0,"0.61","0.71","1.78"
"Zangoose Reverse Holo","21","Emerald","15.76","0.60",0,0,0,0,0,0,0,0,"0.82","4.58"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Keldeo","015","Everyone's Exciting Battle","11.50","0.60",0,0,0,0,0,0,0,0,"2.46","1.75"
"Meloetta","025","Everyone's Exciting Battle","59.98","0.60",0,0,0,0,0,0,0,0,"1.95","0.99"
"Pikachu","016","Everyone's Exciting Battle","28.66","0.60",0,0,0,0,0,0,0,0,"5.48","6.39"
"Terrakion","030","Everyone's Exciting Battle","15.50","0.60",0,0,0,0,0,0,0,0,"1.54","1.48"
"Victini","008","Everyone's Exciting Battle","17.05","0.60",0,0,0,0,0,0,0,0,"0.53","2.44"
"Virizion","005","Everyone's Exciting Battle","19.99","0.60",0,0,0,0,0,0,0,0,"1.62",0
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Charizard Holo","11","Evolutions","50.27","0.76",0,"0.89","1.86","0.65","0.34","0.83","0.73","1.06","1.42","20.85"
"Charizard Reverse Holo","11","Evolutions","42.78","0.65",0,"0.33","0.74","0.87","0.31","0.41","0.48","0.89","1.10","5.32"
"Full Art Dragonite EX","106","Evolutions","11.68","0.59",0,0,0,0,"0.38","0.61","0.44","0.81","1.19","2.74"
"Full Art M Blastoise EX","102","Evolutions","15.97","0.69",0,0,"0.32",0,"0.59","0.42","0.65","1.07","0.83","2.50"
"Full Art M Charizard EX","101","Evolutions","45.92","0.45","1.61",0,0,"0.31","0.33","0.28","0.61","0.53","0.94","2.32"
"Full Art Mewtwo EX","103","Evolutions","10.55","0.55",0,0,0,0,"0.04","0.59","0.58","0.85","0.75","2.63"
"Full Art Misty's Determination","108","Evolutions","12.28","0.51",0,0,0,0,0,"0.34","0.45","0.56","1.06","2.20"
"Full Art M Venusaur EX","100","Evolutions","13.21","0.46",0,0,0,0,0,"0.18","0.36","0.53","0.85","2.60"
"M Blastoise EX","22","Evolutions","10.32","0.51",0,0,0,0,"0.42","0.20","0.49","0.71","1.00","2.21"
"M Charizard EX","13","Evolutions","23.09","0.56",0,0,0,"0.54","0.50","0.29","0.55","0.71","0.87","2.07"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Darkness Energy","236","Evolving Skies","19.75","0.60",0,0,0,0,0,0,0,0,"0.22","1.31"
"Dragonite V","191","Evolving Skies","10.27","0.64",0,0,0,0,"0.29",0,0,"1.01","0.80","1.75"
"Dragonite V","192","Evolving Skies","96.13","0.61",0,0,0,0,"0.52",0,0,"0.63","0.85","1.63"
"Duraludon V","198","Evolving Skies","11.07","0.60",0,0,0,0,0,0,0,0,"0.51","1.35"
"Duraludon VMAX","220","Evolving Skies","16.90","0.60",0,0,0,0,0,0,0,0,"0.59","1.22"
"Espeon V","180","Evolving Skies","67.06","0.72",0,0,0,0,"0.54","0.90","0.63","0.83","0.86","1.87"
"Espeon V","179","Evolving Skies","10.81","0.56",0,0,0,0,0,0,"0.41",0,"0.45","1.31"
"Glaceon V","175","Evolving Skies","54.93","0.59",0,0,0,0,0,0,"0.71","0.64","0.83","1.44"
"Glaceon VMAX","208","Evolving Skies","16.94","0.60",0,0,0,0,0,0,0,0,"0.81","1.05"
"Glaceon VMAX","209","Evolving Skies","146.69","0.58",0,0,0,0,0,0,"0.48","0.71","0.86","1.28"
"Golurk V","182","Evolving Skies","13.22","0.60",0,0,0,0,0,0,0,0,"0.33","1.61"
"Gyarados VMAX","207","Evolving Skies","23.73","0.60",0,0,0,0,0,0,0,0,"0.70","1.72"
"Leafeon V","167","Evolving Skies","52.84","0.65",0,0,0,0,"0.46",0,"0.66","0.82","0.61","1.32"
"Leafeon VMAX","205","Evolving Skies","162.37","0.63",0,0,0,0,0,0,"0.68","0.76","0.84","1.33"
"Leafeon VMAX","204","Evolving Skies","17.18","0.59",0,0,0,0,0,0,0,"0.63","0.61","1.24"
"Medicham V","186","Evolving Skies","12.29","0.58",0,0,0,0,0,"0.40","0.51","0.80","0.58","1.23"
"Metal Energy","237","Evolving Skies","10.54","0.60",0,0,0,0,0,0,0,0,"0.12","1.45"
"Noivern V","196","Evolving Skies","29.35","0.67",0,0,0,0,0,"0.50","1.01","0.76","0.63","1.56"
"Rayquaza V","193","Evolving Skies","12.23","0.57",0,0,0,0,0,0,0,"0.56","0.88","1.49"
"Rayquaza V","194","Evolving Skies","77.13","0.78",0,0,0,0,"1.06","0.74","0.75","0.74","0.93","1.79"
"Rayquaza VMAX","218","Evolving Skies","251.17","0.72",0,0,0,0,"0.57","0.77","0.72","0.84","0.87","1.45"
"Rayquaza VMAX","217","Evolving Skies","26.40","0.60",0,0,0,0,0,0,0,"0.69","0.92","1.70"
"Sylveon V","184","Evolving Skies","57.83","0.66",0,0,0,0,0,0,"0.89","0.80","0.80","1.48"
"Sylveon V","183","Evolving Skies","11.33","0.60",0,0,0,0,0,0,0,0,"0.61","1.76"
"Sylveon VMAX","212","Evolving Skies","135.07","0.62",0,0,0,0,0,"0.67",0,"0.65","0.80","1.34"
"Sylveon VMAX","211","Evolving Skies","21.44","0.60",0,0,0,0,0,0,0,0,"0.60","1.48"
"Umbreon V","188","Evolving Skies","20.15","0.60",0,0,0,0,0,0,0,0,"0.68","2.69"
"Umbreon V","189","Evolving Skies","90.02","0.64",0,0,0,"0.52","0.47","0.62","0.73","0.69","0.84","1.78"
"Umbreon VMAX","214","Evolving Skies","28.24","0.60",0,0,0,0,0,0,0,0,"0.72","1.53"
"Umbreon VMAX","215","Evolving Skies","541.53","0.76",0,0,"0.70","0.76",0,"0.84","0.54","0.94","1.01","1.62"
"Vaporeon V","172","Evolving Skies","13.18","0.60",0,0,0,0,0,0,0,0,"1.00","1.12"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Charizard","011","Expansion Pack 20th Anniversary","74.79","0.60",0,0,0,0,0,0,0,0,"1.31","2.65"
"Gyarados","032","Expansion Pack 20th Anniversary","12.82","0.60",0,0,0,0,0,0,0,0,"1.17","1.68"
"Mew","051","Expansion Pack 20th Anniversary","38.00","0.60",0,0,0,0,0,0,0,0,"1.38","1.18"
"Raichu","034","Expansion Pack 20th Anniversary","10.81","0.60",0,0,0,0,0,0,0,0,"1.02",0
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Blastoise","032","Expansion Pack","38.56","0.60",0,0,0,0,0,0,0,0,"5.40","1.27"
"Charizard","021","Expansion Pack","30.00","0.60",0,0,0,0,0,0,0,0,"1.59","3.68"
"Nidoking","013","Expansion Pack","32.93","0.60",0,0,0,0,0,0,0,0,"1.35",0
"Venusaur","011","Expansion Pack","249.28","0.60",0,0,0,0,0,0,0,0,"0.98","2.98"
﻿"Name","Number","Setname","Price","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Abra Reverse Holo","93","Expedition","16.58","0.59",0,0,0,0,"0.52",0,0,"0.51","2.08","0.74"
"Alakazam Holo","1","Expedition","103.33","0.56",0,0,0,0,"0.42","0.42","0.74","0.64","0.53","7.48"
