"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Nidoqueen Reverse Holo","9","Fire Red Leaf Green","16.49","Wed, 01 Sep 2004 00:00:00 GMT","0.63",0,0,0,0,0,0,0,"0.84","1.28","3.72"
"Nidorina Reverse Holo","40","Fire Red Leaf Green","5.34","Wed, 01 Sep 2004 00:00:00 GMT","0.57",0,0,0,0,0,0,"0.47",0,"1.12","6.71"
"Nidorino Reverse Holo","41","Fire Red Leaf Green","6.95","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.25","2.01"
"Parasect Reverse Holo","43","Fire Red Leaf Green","7.58","Wed, 01 Sep 2004 00:00:00 GMT","0.62",0,0,0,0,0,0,0,"0.81","1.42","11.80"
"Paras Reverse Holo","72","Fire Red Leaf Green","6.67","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.61","2.28"
"Persian Reverse Holo","44","Fire Red Leaf Green","12.50","Wed, 01 Sep 2004 00:00:00 GMT","0.57",0,0,0,0,0,0,0,"0.53","1.88","4.02"
"Pidgeot","10","Fire Red Leaf Green","11.75","Wed, 01 Sep 2004 00:00:00 GMT","0.56",0,0,"0.42",0,"0.52","0.42","0.70","0.54","2.09","6.42"
"Pidgeot Reverse Holo","10","Fire Red Leaf Green","11.88","Wed, 01 Sep 2004 00:00:00 GMT","0.59",0,0,0,0,"0.33",0,0,0,"2.08","6.39"
"Pidgeotto Reverse Holo","45","Fire Red Leaf Green","6.00","Wed, 01 Sep 2004 00:00:00 GMT","1.05",0,0,0,0,0,"0.39","2.61","1.13","0.98","3.39"
"Pikachu Reverse Holo","74","Fire Red Leaf Green","33.98","Wed, 01 Sep 2004 00:00:00 GMT","0.56",0,0,0,0,0,0,0,"0.51","1.75","4.61"
"Pokemon Reversal Reverse Holo","97","Fire Red Leaf Green","5.49","Wed, 01 Sep 2004 00:00:00 GMT","0.58",0,0,0,0,0,0,0,"0.58","0.47","3.06"
"Poliwag Reverse Holo","75","Fire Red Leaf Green","5.17","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.80","7.89"
"Poliwhirl Reverse Holo","46","Fire Red Leaf Green","12.33","Wed, 01 Sep 2004 00:00:00 GMT","0.55",0,0,0,0,"0.30",0,0,"0.54","0.62","3.84"
"Poliwrath","11","Fire Red Leaf Green","12.52","Wed, 01 Sep 2004 00:00:00 GMT","0.61",0,0,0,0,0,0,0,"0.73","1.69","3.39"
"Poliwrath Reverse Holo","11","Fire Red Leaf Green","12.84","Wed, 01 Sep 2004 00:00:00 GMT","0.57",0,0,0,0,"0.23",0,0,0,"0.72","3.69"
"Porygon Reverse Holo","47","Fire Red Leaf Green","9.89","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.18","2.83"
"Primeape Reverse Holo","28","Fire Red Leaf Green","10.00","Wed, 01 Sep 2004 00:00:00 GMT","0.59",0,0,0,0,0,0,"0.57",0,"1.32","0.69"
"Raichu","12","Fire Red Leaf Green","15.66","Wed, 01 Sep 2004 00:00:00 GMT","0.52",0,0,0,0,0,"0.31","0.51","0.57","1.81","6.12"
"Raichu Reverse Holo","12","Fire Red Leaf Green","17.79","Wed, 01 Sep 2004 00:00:00 GMT","0.46",0,0,0,0,0,0,"0.17","0.45","1.17","5.53"
"Rapidash","13","Fire Red Leaf Green","19.60","Wed, 01 Sep 2004 00:00:00 GMT","0.53",0,0,0,0,"0.31",0,"0.37","0.69","0.86","10.93"
"Rapidash Reverse Holo","13","Fire Red Leaf Green","21.46","Wed, 01 Sep 2004 00:00:00 GMT","0.66",0,0,0,0,0,0,"0.52","1.09","1.11","3.65"
"Raticate Reverse Holo","48","Fire Red Leaf Green","6.03","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.65","3.08"
"Scyther Reverse Holo","29","Fire Red Leaf Green","27.29","Wed, 01 Sep 2004 00:00:00 GMT","0.64",0,0,0,0,0,0,0,"0.88","0.77","6.10"
"Shellder Reverse Holo","79","Fire Red Leaf Green","6.87","Wed, 01 Sep 2004 00:00:00 GMT","0.59",0,0,0,0,0,0,0,"0.65","1.26","2.93"
"Slowbro","14","Fire Red Leaf Green","12.03","Wed, 01 Sep 2004 00:00:00 GMT","0.54",0,0,0,0,0,0,"0.29","0.69","1.03","3.44"
"Slowbro Reverse Holo","14","Fire Red Leaf Green","19.96","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.76","2.68"
"Slowpoke Reverse Holo","80","Fire Red Leaf Green","6.25","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.12","0.65"
"Snorlax","15","Fire Red Leaf Green","31.06","Wed, 01 Sep 2004 00:00:00 GMT","0.53",0,0,0,0,"0.38",0,"0.32","0.66","0.51","9.36"
"Snorlax Reverse Holo","15","Fire Red Leaf Green","49.59","Wed, 01 Sep 2004 00:00:00 GMT","0.55",0,0,0,0,0,0,0,"0.44","1.02","3.72"
"Squirtle Reverse Holo","82","Fire Red Leaf Green","17.11","Wed, 01 Sep 2004 00:00:00 GMT","0.65",0,0,0,0,0,0,0,"0.94","2.20","3.77"
"Squirtle Reverse Holo","83","Fire Red Leaf Green","43.95","Wed, 01 Sep 2004 00:00:00 GMT","0.72",0,0,0,0,0,"0.75",0,"1.05","1.15","1.23"
"Super Scoop Up Reverse Holo","99","Fire Red Leaf Green","5.83","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.10","1.75"
"Switch Reverse Holo","102","Fire Red Leaf Green","5.82","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.81","0.65"
"Tauros","16","Fire Red Leaf Green","6.75","Wed, 01 Sep 2004 00:00:00 GMT","0.58",0,0,0,0,0,0,"0.68","0.61","1.47","2.53"
"Tauros Reverse Holo","16","Fire Red Leaf Green","9.41","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.78","2.27"
"Venomoth Reverse Holo","49","Fire Red Leaf Green","5.21","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.65","2.70"
"Venusaur ex","112","Fire Red Leaf Green","296.49","Wed, 01 Sep 2004 00:00:00 GMT","0.36",0,0,0,"0.18","0.20","0.31","0.32","0.41","1.04","2.55"
"Victreebel","17","Fire Red Leaf Green","6.92","Wed, 01 Sep 2004 00:00:00 GMT","0.66",0,0,0,0,0,0,0,"0.98","1.09","3.45"
"Victreebel Reverse Holo","17","Fire Red Leaf Green","9.99","Wed, 01 Sep 2004 00:00:00 GMT","0.59",0,0,0,0,0,0,0,"0.65","0.78","4.63"
"VS Seeker","100","Fire Red Leaf Green","6.12","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.40","0.87"
"VS Seeker Reverse Holo","100","Fire Red Leaf Green","16.14","Wed, 01 Sep 2004 00:00:00 GMT","0.59",0,0,0,0,0,0,"0.57",0,"0.36",0
"Wartortle Reverse Holo","50","Fire Red Leaf Green","18.73","Wed, 01 Sep 2004 00:00:00 GMT","0.71",0,0,0,0,"0.24",0,"1.37","0.76","0.94","3.48"
"Weepinbell Reverse Holo","51","Fire Red Leaf Green","6.33","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.71","5.36"
"Wigglytuff Reverse Holo","52","Fire Red Leaf Green","5.26","Wed, 01 Sep 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.66","4.49"
"Zapdos ex Secret","116","Fire Red Leaf Green","62.97","Wed, 01 Sep 2004 00:00:00 GMT","0.87",0,0,0,"0.51",0,"0.71","1.28","1.16","2.06","3.68"
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Charizard EX","11","Flashfire","5.38","Wed, 07 May 2014 00:00:00 GMT","0.89",0,0,"0.85","0.59","0.58","0.56","0.89","1.63","1.17","3.60"
"Charizard EX","12","Flashfire","11.44","Wed, 07 May 2014 00:00:00 GMT","0.63",0,0,0,0,0,"0.37","0.62","0.95","1.24","3.05"
"Full Art Charizard EX","100","Flashfire","97.72","Wed, 07 May 2014 00:00:00 GMT","0.57",0,0,"0.28",0,"0.49","0.44","0.60","0.61","1.74","15.85"
"Full Art Kangaskhan EX","103","Flashfire","9.04","Wed, 07 May 2014 00:00:00 GMT","0.40",0,0,0,"0.14",0,0,"0.38","0.29","2.04","12.10"
"Full Art Lysandre","104","Flashfire","20.02","Wed, 07 May 2014 00:00:00 GMT","0.56",0,0,0,0,0,"0.40",0,"0.57","0.81","3.60"
"Full Art Magnezone EX","101","Flashfire","8.60","Wed, 07 May 2014 00:00:00 GMT","0.63",0,0,0,0,0,0,"0.13","1.31","0.41","5.78"
"Full Art Pokemon Center Lady","105","Flashfire","37.30","Wed, 07 May 2014 00:00:00 GMT","0.55",0,0,0,0,0,"0.43","0.64","0.56","1.52","10.31"
"Full Art Pokemon Fan Club","106","Flashfire","15.97","Wed, 07 May 2014 00:00:00 GMT","0.52",0,0,0,"0.12",0,0,0,"0.56","0.77","28.81"
"Full Art Toxicroak EX","102","Flashfire","7.71","Wed, 07 May 2014 00:00:00 GMT","0.55",0,0,0,0,0,0,"0.34","0.71","1.32","2.63"
"M Charizard EX","13","Flashfire","25.59","Wed, 07 May 2014 00:00:00 GMT","0.68",0,"0.32",0,0,0,"0.43","0.79","0.96","2.65","6.10"
"M Charizard EX","69","Flashfire","85.92","Wed, 07 May 2014 00:00:00 GMT","0.52",0,0,"0.23","0.28","0.44","0.28","0.59","0.70","1.20","4.86"
"M Charizard EX Secret","108","Flashfire","339.43","Wed, 07 May 2014 00:00:00 GMT","1.78",0,0,"0.10",0,"7.01","0.25","0.32","0.61","0.89","5.40"
"M Charizard EX Secret","107","Flashfire","107.41","Wed, 07 May 2014 00:00:00 GMT","0.40",0,0,0,"0.10",0,0,"0.21","0.41","1.00","0.49"
"M Kangaskhan EX","79","Flashfire","8.37","Wed, 07 May 2014 00:00:00 GMT","0.57",0,"0.04",0,"0.84",0,0,"0.26","0.45","2.36","2.30"
"M Kangaskhan EX Secret","109","Flashfire","18.35","Wed, 07 May 2014 00:00:00 GMT","0.45",0,0,0,"0.55","0.33",0,"0.39","0.30","0.89","10.04"
"Pal Pad Reverse Holo","92","Flashfire","6.55","Wed, 07 May 2014 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.23",0
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Beedrill","006","Flight of Legends","7.25","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.20","2.63"
"Dewgong","029","Flight of Legends","6.50","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.54","1.66"
"Ditto","072","Flight of Legends","9.57","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.28",0
"Electrode ex","042","Flight of Legends","40.00","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.47","1.33"
"Exeggutor","052","Flight of Legends","5.83","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.14",0
"Gengar ex","048","Flight of Legends","66.82","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"4.56","12.88"
"Gyarados ex","035","Flight of Legends","30.17","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.48","9.10"
"Marowak","063","Flight of Legends","8.99","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.77","1.79"
"Moltres ex","024","Flight of Legends","10.46","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"7.76","12.75"
"Mr. Mime ex","054","Flight of Legends","9.50","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.41",0
"Nidoking","056","Flight of Legends","5.35","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.69","4.92"
"Nidoqueen","055","Flight of Legends","6.32","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.28","2.54"
"Poliwrath","027","Flight of Legends","8.00","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.58","1.84"
"Rapidash","023","Flight of Legends","15.00","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.79","1.91"
"Slowbro","045","Flight of Legends","15.50","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.85",0
"Snorlax","074","Flight of Legends","12.79","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.01","7.55"
"Zapdos ex","043","Flight of Legends","33.00","Fri, 09 Apr 2004 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"2.27","4.00"
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Beast Ring Secret","141","Forbidden Light","9.18","Fri, 04 May 2018 00:00:00 GMT","0.65",0,0,0,0,0,0,0,"0.93","0.50","4.20"
"Dialga GX Secret","138","Forbidden Light","31.36","Fri, 04 May 2018 00:00:00 GMT","0.70",0,0,0,"0.13",0,0,0,"1.49","0.51","1.89"
"Energy Recycler Secret","143","Forbidden Light","59.23","Fri, 04 May 2018 00:00:00 GMT","0.51",0,0,0,0,0,0,0,"0.26","0.93","1.02"
"Full Art Bonnie","128","Forbidden Light","19.12","Fri, 04 May 2018 00:00:00 GMT","0.54",0,0,0,0,0,0,0,"0.38","0.79","2.21"
"Full Art Crasher Wake","129","Forbidden Light","7.11","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.31","1.70"
"Full Art Dialga GX","125","Forbidden Light","11.85","Fri, 04 May 2018 00:00:00 GMT","0.54",0,0,0,0,0,0,"0.49","0.54","1.04","2.43"
"Full Art Diantha","130","Forbidden Light","32.34","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.76","1.88"
"Full Art Greninja GX","120","Forbidden Light","17.93","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.62","1.92"
"Full Art Lucario GX","122","Forbidden Light","11.27","Fri, 04 May 2018 00:00:00 GMT","0.68",0,0,0,0,0,0,0,"1.10","0.88","5.00"
"Full Art Palkia GX","119","Forbidden Light","8.87","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"1.24","2.19"
"Full Art Ultra Necrozma GX","127","Forbidden Light","10.78","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,"0.38",0,0,0,"0.74","2.88"
"Full Art Ultra Recon Squad","131","Forbidden Light","13.75","Fri, 04 May 2018 00:00:00 GMT","0.53",0,0,0,0,0,0,0,"0.34","0.98","1.30"
"Full Art Xerneas GX","126","Forbidden Light","10.12","Fri, 04 May 2018 00:00:00 GMT","0.53",0,0,0,0,0,0,0,"0.37","0.89","1.51"
"Full Art Yveltal GX","124","Forbidden Light","7.63","Fri, 04 May 2018 00:00:00 GMT","0.59",0,0,0,0,0,"0.47",0,0,"1.01","2.13"
"Full Art Zygarde GX","123","Forbidden Light","5.26","Fri, 04 May 2018 00:00:00 GMT","0.52",0,0,0,0,0,0,0,"0.31","0.58","1.82"
"Greninja GX","24","Forbidden Light","7.82","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.60","1.37"
"Greninja GX Secret","133","Forbidden Light","49.80","Fri, 04 May 2018 00:00:00 GMT","0.59",0,0,0,0,0,0,0,"0.64","0.94","2.48"
"Lucario GX Secret","135","Forbidden Light","60.25","Fri, 04 May 2018 00:00:00 GMT","0.38",0,0,0,0,0,0,"0.20","0.09","0.57","0.96"
"Metal Frying Pan Secret","144","Forbidden Light","8.10","Fri, 04 May 2018 00:00:00 GMT","0.54",0,0,0,0,0,0,0,"0.38","0.80","5.98"
"Mysterious Treasure Secret","145","Forbidden Light","12.67","Fri, 04 May 2018 00:00:00 GMT","0.57",0,0,0,0,0,0,0,"0.54","0.67","0.74"
"Naganadel GX Secret","134","Forbidden Light","9.90","Fri, 04 May 2018 00:00:00 GMT","0.58",0,0,0,0,0,0,"0.46","0.72","0.43","2.96"
"Palkia GX Secret","132","Forbidden Light","24.41","Fri, 04 May 2018 00:00:00 GMT","0.54",0,0,0,0,0,0,"0.60","0.48","0.59","2.15"
"Ultra Necrozma GX Secret","140","Forbidden Light","22.00","Fri, 04 May 2018 00:00:00 GMT","0.58",0,0,0,0,"0.89","0.29",0,"0.42","1.04","2.18"
"Unit Energy Secret","146","Forbidden Light","12.67","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,0,0,0,"0.69","0.89","3.45"
"Xerneas GX Secret","139","Forbidden Light","20.21","Fri, 04 May 2018 00:00:00 GMT","0.51",0,0,0,0,0,0,0,"0.26","0.56","1.93"
"Yveltal GX","79","Forbidden Light","5.07","Fri, 04 May 2018 00:00:00 GMT","0.52",0,0,0,0,0,0,0,"0.29","0.83","1.50"
"Yveltal GX Secret","137","Forbidden Light","16.26","Fri, 04 May 2018 00:00:00 GMT","0.47",0,0,0,0,0,0,"0.50","0.24","0.78","2.29"
"Zygarde GX Secret","136","Forbidden Light","17.85","Fri, 04 May 2018 00:00:00 GMT","0.60",0,0,0,0,0,0,0,0,"0.63","4.30"
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aerodactyl","16","Fossil 1st Edition","8.50","Sat, 09 Oct 1999 00:00:00 GMT","0.67",0,0,0,0,"0.33","0.41","0.88","0.93","1.57","5.88"
"Aerodactyl Holo","1","Fossil 1st Edition","44.43","Sat, 09 Oct 1999 00:00:00 GMT","0.70",0,0,"0.57","0.47","0.57","0.50","0.63","1.01","2.41","16.28"
"Articuno","17","Fossil 1st Edition","11.75","Sat, 09 Oct 1999 00:00:00 GMT","0.89",0,"2.09",0,"0.78","0.37","0.65","1.09","1.28","1.45","7.79"
"Articuno Holo","2","Fossil 1st Edition","70.09","Sat, 09 Oct 1999 00:00:00 GMT","0.74",0,0,"0.70","0.45","0.52","0.47","0.80","1.16","4.31","22.97"
"Ditto","18","Fossil 1st Edition","14.89","Sat, 09 Oct 1999 00:00:00 GMT","0.62",0,0,0,"0.39","0.71","0.49","0.49","0.72","1.41","4.31"
"Ditto Holo","3","Fossil 1st Edition","53.02","Sat, 09 Oct 1999 00:00:00 GMT","0.60",0,"0.12","0.20","0.86","0.30","0.37","0.40","0.77","1.72","7.03"
"Dragonite","19","Fossil 1st Edition","28.30","Sat, 09 Oct 1999 00:00:00 GMT","0.91",0,0,0,0,"0.66","0.32","1.52","1.43","1.58","7.73"
"Dragonite Holo","4","Fossil 1st Edition","88.41","Sat, 09 Oct 1999 00:00:00 GMT","1.20","0.29","0.19","0.90","0.58","0.70","0.91","1.53","1.87","5.58","40.32"
"Gengar","20","Fossil 1st Edition","25.52","Sat, 09 Oct 1999 00:00:00 GMT","0.87",0,0,0,"0.51","0.71",0,"1.10","1.14","1.53","8.23"
"Gengar Holo","5","Fossil 1st Edition","106.88","Sat, 09 Oct 1999 00:00:00 GMT","0.89","0.15","0.40","0.32","0.40","0.69","0.80","0.92","1.26","2.67","26.24"
"Golem","36","Fossil 1st Edition","6.43","Sat, 09 Oct 1999 00:00:00 GMT","0.61",0,0,0,"0.28",0,"0.58","0.50","0.98","0.84","4.79"
"Haunter","21","Fossil 1st Edition","11.60","Sat, 09 Oct 1999 00:00:00 GMT","0.65",0,0,0,0,0,"0.77","0.51","0.85","1.92","4.27"
"Haunter Holo","6","Fossil 1st Edition","41.12","Sat, 09 Oct 1999 00:00:00 GMT","0.81",0,0,0,"1.28","0.57","0.43","0.71","0.88","2.42","7.19"
"Hitmonlee","22","Fossil 1st Edition","13.21","Sat, 09 Oct 1999 00:00:00 GMT","0.61",0,0,0,"0.17","0.86","0.50","0.53","0.68","1.26","4.12"
"Hitmonlee Holo","7","Fossil 1st Edition","55.69","Sat, 09 Oct 1999 00:00:00 GMT","0.42",0,0,"4.13","0.28","0.33","0.34","0.52","0.33","1.92","14.30"
"Hypno","23","Fossil 1st Edition","12.10","Sat, 09 Oct 1999 00:00:00 GMT","0.70",0,0,0,0,"0.53","0.53","0.67","1.07","0.93","3.06"
"Hypno Holo","8","Fossil 1st Edition","37.31","Sat, 09 Oct 1999 00:00:00 GMT","0.80",0,0,"0.28","1.16","0.36","0.59","0.70","0.87","1.45","7.45"
"Kabutops","24","Fossil 1st Edition","12.47","Sat, 09 Oct 1999 00:00:00 GMT","0.67","0.42",0,0,0,"0.70","0.20","0.71","1.05","1.27","2.55"
"Kabutops Holo","9","Fossil 1st Edition","43.57","Sat, 09 Oct 1999 00:00:00 GMT","0.74",0,"0.66","0.43","0.63","0.22","0.74","0.56","1.37","1.77","9.51"
"Kingler","38","Fossil 1st Edition","5.33","Sat, 09 Oct 1999 00:00:00 GMT","0.66",0,0,0,"0.54","1.04","0.27","0.70","0.54","0.96","3.80"
"Lapras","25","Fossil 1st Edition","14.40","Sat, 09 Oct 1999 00:00:00 GMT","0.48",0,0,0,0,"0.55","0.24","0.40","0.49","1.43","4.01"
"Lapras Holo","10","Fossil 1st Edition","40.26","Sat, 09 Oct 1999 00:00:00 GMT","0.97","0.70",0,0,"0.45","0.56","0.73","0.96","1.75","4.69","46.28"
"Magneton","26","Fossil 1st Edition","13.41","Sat, 09 Oct 1999 00:00:00 GMT","0.54",0,0,0,0,"0.49","0.04","0.41","1.04","0.83","3.45"
"Magneton Holo","11","Fossil 1st Edition","32.41","Sat, 09 Oct 1999 00:00:00 GMT","0.73",0,0,"2.01","0.34","0.70","0.43","0.69","1.21","1.77","10.27"
"Moltres","27","Fossil 1st Edition","17.50","Sat, 09 Oct 1999 00:00:00 GMT","0.58",0,0,0,"0.32","0.30","0.32","1.01","0.75","1.74","6.85"
"Moltres Holo","12","Fossil 1st Edition","52.45","Sat, 09 Oct 1999 00:00:00 GMT","1.10",0,0,"0.57","0.43","0.43","2.62","0.82","0.98","2.74","10.94"
"Muk","13","Fossil 1st Edition","41.92","Sat, 09 Oct 1999 00:00:00 GMT","0.65","0.68",0,0,"0.71","0.23","0.87","0.34","0.88","1.31","5.05"
"Muk","28","Fossil 1st Edition","7.55","Sat, 09 Oct 1999 00:00:00 GMT","0.90",0,0,0,"0.61","0.43","0.48","1.51","1.26","1.08","8.15"
"Raichu","29","Fossil 1st Edition","16.68","Sat, 09 Oct 1999 00:00:00 GMT","0.84",0,0,0,"0.59","0.78","0.55","0.92","1.04","1.48","5.73"
"Raichu Holo","14","Fossil 1st Edition","54.16","Sat, 09 Oct 1999 00:00:00 GMT","0.72",0,"0.35","0.35","0.33","0.39","0.72","0.78","0.97","2.56","12.97"
"Zapdos","30","Fossil 1st Edition","21.17","Sat, 09 Oct 1999 00:00:00 GMT","0.55",0,0,"0.18","0.33","0.26","0.30","0.49","1.08","1.57","7.23"
"Zapdos Holo","15","Fossil 1st Edition","93.63","Sat, 09 Oct 1999 00:00:00 GMT","0.44","0.72",0,0,"0.19","0.14","0.35","0.51","0.70","1.47","5.85"
﻿"Name","Number","Setname","Price","ReleaseDate","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA4Ratio","PSA5Ratio","PSA6Ratio","PSA7Ratio","PSA8Ratio","PSA9Ratio","PSA10Ratio"
"Aerodactyl Holo","1","Fossil","42.51","Sun, 10 Oct 1999 00:00:00 GMT","0.48",0,"0.26","0.23",0,"0.24","0.54","0.39","0.54","0.81","8.87"
"Articuno","17","Fossil","5.80","Sun, 10 Oct 1999 00:00:00 GMT","0.70",0,0,0,"0.46","0.44","0.44","1.22","0.85","1.03","3.42"
"Articuno Holo","2","Fossil","68.58","Sun, 10 Oct 1999 00:00:00 GMT","0.41","0.23",0,"0.54","0.18","0.23","0.33","0.35","0.57","1.30","4.09"
"Ditto Holo","3","Fossil","41.09","Sun, 10 Oct 1999 00:00:00 GMT","0.43",0,0,"0.22","0.13","0.25","0.28","0.37","0.73","1.04","1.03"
"Dragonite","19","Fossil","8.50","Sun, 10 Oct 1999 00:00:00 GMT","0.88","4.06",0,0,"0.39","0.73","0.85","1.14","1.02","1.55","8.79"
"Dragonite Holo","4","Fossil","147.41","Sun, 10 Oct 1999 00:00:00 GMT","0.40",0,"0.14","0.24","0.25","0.27","0.26","0.38","0.52","1.58","8.43"
"Gengar","20","Fossil","7.43","Sun, 10 Oct 1999 00:00:00 GMT","0.71",0,0,"0.61","0.23","0.55","1.27","0.47","0.74","0.91","7.78"
"Gengar Holo","5","Fossil","105.43","Sun, 10 Oct 1999 00:00:00 GMT","0.41",0,"0.12","0.21","0.26","0.29","0.28","0.42","0.48","1.72","13.07"
"Haunter","21","Fossil","5.70","Sun, 10 Oct 1999 00:00:00 GMT","0.52",0,0,0,"0.40","0.26",0,"0.46","0.68","1.17","2.62"
"Haunter Holo","6","Fossil","36.97","Sun, 10 Oct 1999 00:00:00 GMT","0.45",0,"0.46","0.46","0.38","0.30","0.39","0.41","0.48","1.27","4.31"
"Hitmonlee","22","Fossil","5.15","Sun, 10 Oct 1999 00:00:00 GMT","0.44",0,0,0,0,"0.45","0.38","0.25","0.52","2.00","2.30"
"Hitmonlee Holo","7","Fossil","36.75","Sun, 10 Oct 1999 00:00:00 GMT","0.51",0,0,"0.40","0.47","0.36","0.43","0.45","0.57","1.18","3.17"
"Hypno Holo","8","Fossil","25.67","Sun, 10 Oct 1999 00:00:00 GMT","0.45",0,"0.61","0.13","0.26","0.36","0.42","0.48","0.46","0.96","7.22"
"Kabutops Holo","9","Fossil","36.02","Sun, 10 Oct 1999 00:00:00 GMT","0.37","0.53",0,"0.49","0.19","0.21","0.32","0.32","0.43","1.10","5.41"
"Lapras Holo","10","Fossil","46.53","Sun, 10 Oct 1999 00:00:00 GMT","0.47",0,"0.63","0.44","0.09","0.33","0.41","0.44","0.69","1.10","0.41"
"Magneton Holo","11","Fossil","23.54","Sun, 10 Oct 1999 00:00:00 GMT","0.48",0,0,"1.07","0.26","0.26","0.57","0.47","0.67","1.40","0.53"
"Moltres","27","Fossil","6.30","Sun, 10 Oct 1999 00:00:00 GMT","0.58",0,0,"0.45","0.10",0,0,"0.64","0.87","0.45","3.65"
"Moltres Holo","12","Fossil","62.79","Sun, 10 Oct 1999 00:00:00 GMT","0.49","0.35",0,"0.19","0.14","0.36","0.39","0.64","0.64","1.41","5.89"
