"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Gallade","057","Dream League","8.22","-17.00","-2.07",-17,"-2.07",-5.53,"-0.67",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.64","13.50","3.01","24.73","JAPANESE"
"Koffing","056","Dream League","12.85","-17.00","-1.32",-17,"-1.32",-5.61,"-0.44",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.04","13.40","2.55","32.83","JAPANESE"
"Lana's Fishing Rod","073","Dream League","8.99","-17.00","-1.89",-17,"-1.89",-3.77,"-0.42",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.67","33.00","1.73","15.56","JAPANESE"
"Magnemite","055","Dream League","8.82","-17.00","-1.93",-17,"-1.93",-0.12,"-0.01",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.72","24.04","2.25","19.86","JAPANESE"
"Mimikyu","058","Dream League","29.00","-17.00","-0.59",-17,"-0.59",0,"0.00",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.69","20.00","2.23","64.67","JAPANESE"
"Pikachu","054","Dream League","34.47","-17.00","-0.49",-17,"-0.49",31.02,"0.90",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.64","56.50","2.98","102.82","JAPANESE"
"Piplup","052","Dream League","33.63","-17.00","-0.51",-17,"-0.51",8.31,"0.25",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.89","29.78","1.92","64.50","JAPANESE"
"Reshiram & Zekrom GX","064","Dream League","90.00","-17.00","-0.19",-17,"-0.19",30.6,"0.34",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.62","56.00","1.67","150.00","JAPANESE"
"Reshiram & Zekrom GX","036","Dream League","8.41","-17.00","-2.02",-17,"-2.02",0.85,"0.10",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.49","21.00","3.89","32.70","JAPANESE"
"Reshiram & Zekrom GX","071","Dream League","58.99","-17.00","-0.29",-17,"-0.29",18.7,"0.32",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.71","42.00","1.36","79.99","JAPANESE"
"Rosa","067","Dream League","350.00","-17.00","-0.05",-17,"-0.05",238,"0.68",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.86","300.00","1.75","613.00","JAPANESE"
"Silvally GX","072","Dream League","24.03","-17.00","-0.71",-17,"-0.71",-0.38,"-0.02",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.81","19.55","1.82","43.84","JAPANESE"
"Silvally GX","065","Dream League","12.61","-17.00","-1.35",-17,"-1.35",1.27,"0.10",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.70","21.50","4.53","57.15","JAPANESE"
"Solgaleo & Lunala GX","020","Dream League","5.51","-17.00","-3.09",-17,"-3.09",-0.48,"-0.09",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.53","19.43","5.92","32.61","JAPANESE"
"Solgaleo & Lunala GX","063","Dream League","200.00","-17.00","-0.09",-17,"-0.09",105.61,"0.53",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.72","144.25","2.23","445.00","JAPANESE"
"Solgaleo & Lunala GX","070","Dream League","65.00","-17.00","-0.26",-17,"-0.26",39.95,"0.61",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.03","67.00","2.16","140.27","JAPANESE"
"Steelix","060","Dream League","16.16","-17.00","-1.05",-17,"-1.05",-5.06,"-0.31",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.87","14.05","2.17","35.00","JAPANESE"
"Torkoal","050","Dream League","7.01","-17.00","-2.43",-17,"-2.43",-0.15,"-0.02",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.83","19.82","4.87","34.16","JAPANESE"
"Vileplume GX","062","Dream League","56.72","-17.00","-0.30",-17,"-0.30",28.05,"0.49",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.93","53.00","1.85","104.90","JAPANESE"
"Vileplume GX","069","Dream League","27.73","-17.00","-0.61",-17,"-0.61",8.5,"0.31",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.08","30.00","2.84","78.75","JAPANESE"
"Wishiwashi","053","Dream League","15.25","-17.00","-1.11",-17,"-1.11",-3.4,"-0.22",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.05","16.00","2.08","31.68","JAPANESE"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Charizard","011","EX Battle Boost","10.13","-17.00","-1.68",-17,"-1.68",49.87,"4.92",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.49","86.00","7.77","78.67","JAPANESE"
"Charmander","009","EX Battle Boost","5.94","-17.00","-2.86",-17,"-2.86",-2.13,"-0.36",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.95","17.50","85.86","509.99","JAPANESE"
"Lugia-EX","086","EX Battle Boost","12.32","-17.00","-1.38",-17,"-1.38",25.49,"2.07",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.06","49.99","7.22","89.00","JAPANESE"
"Moltres","014","EX Battle Boost","31.31","-17.00","-0.54",-17,"-0.54",-5.95,"-0.19",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.42","13.00","2.11","66.22","JAPANESE"
"Ninetales","013","EX Battle Boost","30.00","-17.00","-0.57",-17,"-0.57",-3.83,"-0.13",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.52","15.50","8.33","249.99","JAPANESE"
"Pokemon Enterprise","099","EX Battle Boost","6.51","-17.00","-2.61",-17,"-2.61",39.81,"6.12",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.27","66.83","44.63","290.51","JAPANESE"
"Pokemon Enterprise","098","EX Battle Boost","9.50","-17.00","-1.79",-17,"-1.79",18.75,"1.97",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.43","42.05","14.26","135.44","JAPANESE"
"Rayquaza","077","EX Battle Boost","5.50","-17.00","-3.09",-17,"-3.09",2.13,"0.39",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.09","22.50","23.63","129.99","JAPANESE"
"Reshiram","094","EX Battle Boost","50.30","-17.00","-0.34",-17,"-0.34",225.25,"4.48",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.67","285.00","28.83","1450.00","JAPANESE"
"Zekrom","095","EX Battle Boost","78.56","-17.00","-0.22",-17,"-0.22",323,"4.11",2013,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.09","400.00","13.68","1075.07","JAPANESE"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Groudon ex","008","Earth's Groudon Constructed Starter Deck","15.66","-17.00","-1.09",-17,"-1.09",17.02,"1.09",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.56","40.02","12.99","203.38","JAPANESE"
"Mudkip","003","Earth's Groudon Constructed Starter Deck","11.90","-17.00","-1.43",-17,"-1.43",3.32,"0.28",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.01","23.91","15.13","179.99","JAPANESE"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Espeon VMAX","004","Eevee Heroes VMAX Special Set","14.50","-17.00","-1.17",-17,"-1.17",-2.97,"-0.20",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.14","16.50","2.54","36.85","JAPANESE"
"Flareon VMAX","001","Eevee Heroes VMAX Special Set","12.90","-17.00","-1.32",-17,"-1.32",-4.1,"-0.32",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.18","15.18","1.49","19.25","JAPANESE"
"Jolteon VMAX","003","Eevee Heroes VMAX Special Set","5.75","-17.00","-2.95",-17,"-2.95",-3.83,"-0.67",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.69","15.50","6.06","34.87","JAPANESE"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Aroma Lady","096","Eevee Heroes","10.00","-17.00","-1.70",-17,"-1.70",4.51,"0.45",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.53","25.31","3.78","37.82","JAPANESE"
"Aroma Lady","086","Eevee Heroes","8.70","-17.00","-1.95",-17,"-1.95",-0.95,"-0.11",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.17","18.89","4.75","41.37","JAPANESE"
"Darkness Energy","101","Eevee Heroes","9.36","-17.00","-1.82",-17,"-1.82",-9.76,"-1.04",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.91","8.52","5.13","48.01","JAPANESE"
"Espeon V","080","Eevee Heroes","11.79","-17.00","-1.44",-17,"-1.44",-4.25,"-0.36",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.27","15.00","3.11","36.74","JAPANESE"
"Espeon V","081","Eevee Heroes","82.12","-17.00","-0.21",-17,"-0.21",71.19,"0.87",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.26","103.75","2.14","175.36","JAPANESE"
"Flareon V","072","Eevee Heroes","11.87","-17.00","-1.43",-17,"-1.43",1.56,"0.13",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84","21.84","3.31","39.32","JAPANESE"
"Flareon V","073","Eevee Heroes","79.00","-17.00","-0.22",-17,"-0.22",62.86,"0.80",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.19","93.95","2.48","196.18","JAPANESE"
"Glaceon V","077","Eevee Heroes","83.00","-17.00","-0.20",-17,"-0.20",47.6,"0.57",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.92","76.00","1.97","163.41","JAPANESE"
"Glaceon V","076","Eevee Heroes","12.13","-17.00","-1.40",-17,"-1.40",0.67,"0.06",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.71","20.79","3.61","43.84","JAPANESE"
"Glaceon VMAX","091","Eevee Heroes","500.00","-17.00","-0.03",-17,"-0.03",374,"0.75",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.92","460.00","0.95","475.00","JAPANESE"
"Glaceon VMAX","090","Eevee Heroes","31.12","-17.00","-0.55",-17,"-0.55",11.69,"0.38",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.16","36.00","1.08","33.75","JAPANESE"
"Gordie","097","Eevee Heroes","8.82","-17.00","-1.93",-17,"-1.93",-8.06,"-0.91",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.19","10.52","1.79","15.79","JAPANESE"
"Inteleon","098","Eevee Heroes","11.70","-17.00","-1.45",-17,"-1.45",-5.08,"-0.43",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.20","14.02","2.05","24.00","JAPANESE"
"Jolteon V","078","Eevee Heroes","9.39","-17.00","-1.81",-17,"-1.81",-6.38,"-0.68",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.33","12.50","3.65","34.33","JAPANESE"
"Jolteon V","079","Eevee Heroes","95.50","-17.00","-0.18",-17,"-0.18",46.75,"0.49",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.79","75.00","1.80","172.23","JAPANESE"
"Leafeon V","071","Eevee Heroes","71.26","-17.00","-0.24",-17,"-0.24",32.11,"0.45",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.81","57.77","2.41","172.05","JAPANESE"
"Leafeon V","070","Eevee Heroes","11.20","-17.00","-1.52",-17,"-1.52",8.49,"0.76",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.68","29.99","3.60","40.35","JAPANESE"
"Leafeon VMAX","089","Eevee Heroes","313.75","-17.00","-0.05",-17,"-0.05",70.13,"0.22",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.33","102.50","1.27","398.14","JAPANESE"
"Leafeon VMAX","088","Eevee Heroes","19.37","-17.00","-0.88",-17,"-0.88",0.23,"0.01",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.05","20.27","2.66","51.50","JAPANESE"
"Sylveon V","082","Eevee Heroes","18.34","-17.00","-0.93",-17,"-0.93",-2.97,"-0.16",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.90","16.50","1.84","33.79","JAPANESE"
"Sylveon V","083","Eevee Heroes","82.66","-17.00","-0.21",-17,"-0.21",40.67,"0.49",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.82","67.85","2.12","175.00","JAPANESE"
"Sylveon VMAX","093","Eevee Heroes","412.93","-17.00","-0.04",-17,"-0.04",139.47,"0.34",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.45","184.08","2.37","979.95","JAPANESE"
"Sylveon VMAX","092","Eevee Heroes","16.52","-17.00","-1.03",-17,"-1.03",3.31,"0.20",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.45","23.90","4.03","66.63","JAPANESE"
"Umbreon V","085","Eevee Heroes","155.83","-17.00","-0.11",-17,"-0.11",157.5,"1.01",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.32","205.30","1.69","262.80","JAPANESE"
"Umbreon V","084","Eevee Heroes","25.98","-17.00","-0.65",-17,"-0.65",11.46,"0.44",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.29","33.48","2.84","73.67","JAPANESE"
"Umbreon VMAX","094","Eevee Heroes","16.67","-17.00","-1.02",-17,"-1.02",34.85,"2.09",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.66","61.00","5.02","83.71","JAPANESE"
"Umbreon VMAX","095","Eevee Heroes","1625.00","-17.00","-0.01",-17,"-0.01",1897.55,"1.17",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.48","2399.00","1.39","2252.42","JAPANESE"
"Vaporeon V","074","Eevee Heroes","7.04","-17.00","-2.41",-17,"-2.41",-2.12,"-0.30",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.49","17.50","4.06","28.56","JAPANESE"
"Vaporeon V","075","Eevee Heroes","79.25","-17.00","-0.21",-17,"-0.21",47.6,"0.60",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.96","76.00","1.61","127.50","JAPANESE"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Articuno","015","Emerald Break","5.25","-17.00","-3.24",-17,"-3.24",-4.68,"-0.89",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.76","14.50","6.56","34.42","JAPANESE"
"Dragonite","043","Emerald Break","5.50","-17.00","-3.09",-17,"-3.09",10.76,"1.96",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94","32.66","12.09","66.51","JAPANESE"
"Dragonite","042","Emerald Break","8.60","-17.00","-1.98",-17,"-1.98",5.1,"0.59",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.02","26.00","5.77","49.62","JAPANESE"
"Dratini","040","Emerald Break","5.03","-17.00","-3.38",-17,"-3.38",-6.79,"-1.35",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.39","12.01","3.18","16.00","JAPANESE"
"M Latios-EX","049","Emerald Break","9.37","-17.00","-1.81",-17,"-1.81",-1.04,"-0.11",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.00","18.78","3.63","34.00","JAPANESE"
"M Rayquaza-EX","062","Emerald Break","7.17","-17.00","-2.37",-17,"-2.37",-2.13,"-0.30",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.44","17.50","8.05","57.79","JAPANESE"
"Salamence","047","Emerald Break","5.99","-17.00","-2.84",-17,"-2.84",-7.22,"-1.21",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.92","11.50","10.85","64.99","JAPANESE"
"Winona","088","Emerald Break","151.99","-17.00","-0.11",-17,"-0.11",89.67,"0.59",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.83","125.50","3.72","565.00","JAPANESE"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell","Language"
"Altaria ex","90","Emerald","54.49","-17.00","-0.31",13.02,"0.24",67.15,"1.23",2005,"0.78",0,0,0,0,"0.86","46.60",0,0,0,0,"0.65","35.32","1.08","59.00","1.82","99.00","13.03","710.00","ENGLISH"
"Battle Frontier Reverse Holo","75","Emerald","34.91","-17.00","-0.49",-17,"-0.49",-17,"-0.49",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.89","31.00",0,0,"ENGLISH"
"Blaziken Holo","1","Emerald","14.10","-17.00","-1.21",-8.47,"-0.60",-8.47,"-0.60",2005,"1.40",0,0,0,0,0,0,0,0,"2.91","41.10","1.42","19.99","1.56","22.02","0.71","10.03","6.34","89.44","ENGLISH"
"Blaziken Reverse Holo","1","Emerald","87.95","-17.00","-0.19",-17,"-0.19",53.28,"0.61",2005,"0.58",0,0,0,0,0,0,0,0,0,0,0,0,"0.58","51.00","0.94","82.68","1.62","142.50","ENGLISH"
"Breloom Reverse Holo","22","Emerald","14.78","-17.00","-1.15",-17,"-1.15",-17,"-1.15",2005,"0.76",0,0,0,0,0,0,0,0,0,0,0,0,"1.52","22.47","3.55","52.46",0,0,"ENGLISH"
"Cacturne ex","91","Emerald","41.03","-17.00","-0.41",-17,"-0.41",49.9,"1.22",2005,"0.73",0,0,0,0,0,0,0,0,0,0,0,0,"1.36","56.00","1.92","78.71","16.57","680.00","ENGLISH"
"Camerupt ex","92","Emerald","86.45","-17.00","-0.20",-10.63,"-0.12",49.3,"0.57",2005,"0.43",0,0,0,0,0,0,"0.32","28.00","0.49","41.99","0.09","7.50","0.56","48.00","0.90","78.00","30.31","2619.99","ENGLISH"
"Camerupt Reverse Holo","23","Emerald","6.29","-17.00","-2.70",-17,"-2.70",-17,"-2.70",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.18","20.00",0,0,"ENGLISH"
"Chimecho Reverse Holo","12","Emerald","20.00","-17.00","-0.85",-17,"-0.85",-17,"-0.85",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.65","32.99",0,0,"ENGLISH"
"Claydol Reverse Holo","24","Emerald","12.54","-17.00","-1.36",-17,"-1.36",-17,"-1.36",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.59","45.00",0,0,"ENGLISH"
"Combusken Reverse Holo","25","Emerald","14.63","-17.00","-1.16",-17,"-1.16",-17,"-1.16",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.39","34.99",0,0,"ENGLISH"
"Deoxys ex","93","Emerald","198.97","17.85","0.09",50.99,"0.26",278.72,"1.40",2005,"0.46",0,0,0,0,"0.21","41.00","0.24","47.01","0.33","66.00","0.40","79.99","0.71","141.00","1.75","347.91","6.16","1225.00","ENGLISH"
"Deoxys Holo","2","Emerald","24.15","-17.00","-0.70",5.53,"0.23",27.2,"1.13",2005,"0.84",0,0,0,0,0,0,0,0,0,0,"1.49","36.00","1.10","26.51","2.15","52.00","9.11","220.13","ENGLISH"
"Deoxys Reverse Holo","2","Emerald","34.99","-17.00","-0.49",-17,"-0.49",35.87,"1.03",2005,"0.70",0,0,0,0,0,0,0,0,0,0,0,0,"1.20","42.00","1.78","62.20","6.57","230.00","ENGLISH"
"Dodrio Reverse Holo","26","Emerald","13.00","-17.00","-1.31",-17,"-1.31",-17,"-1.31",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.43","18.53",0,0,"ENGLISH"
"Doduo Reverse Holo","45","Emerald","6.16","-17.00","-2.76",-17,"-2.76",-17,"-2.76",2005,"1.13",0,0,0,0,0,0,0,0,0,0,0,0,"3.33","20.50","2.19","13.50",0,0,"ENGLISH"
"Double Rainbow Energy","87","Emerald","6.69","-17.00","-2.54",-17,"-2.54",-7.23,"-1.08",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.72","11.49","4.48","30.00","ENGLISH"
"Double Rainbow Energy Reverse Holo","87","Emerald","8.74","-17.00","-1.95",-17,"-1.95",-17,"-1.95",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.77","32.99",0,0,"ENGLISH"
"Dusclops ex","94","Emerald","83.54","-17.00","-0.20",-17,"-0.20",78.63,"0.94",2005,"0.53",0,0,"0.21","17.50","0.34","28.57",0,0,"0.28","23.69",0,0,"0.61","51.00","1.35","112.50","14.36","1199.99","ENGLISH"
"Duskull Reverse Holo","46","Emerald","5.12","-17.00","-3.32",-17,"-3.32",13.98,"2.73",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.12","36.45","39.06","199.99","ENGLISH"
"Electrike Reverse Holo","48","Emerald","15.99","-17.00","-1.06",-17,"-1.06",-17,"-1.06",2005,"0.54",0,0,0,0,0,0,0,0,"0.20","3.25",0,0,0,0,"1.04","16.58",0,0,"ENGLISH"
"Electrike Reverse Holo","47","Emerald","16.75","-17.00","-1.01",-17,"-1.01",1.08,"0.06",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.27","21.27","8.21","137.47","ENGLISH"
"Electrode Reverse Holo","27","Emerald","11.69","-17.00","-1.45",-17,"-1.45",4.24,"0.36",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.99","35.00","2.14","24.99","ENGLISH"
"Exploud Holo","3","Emerald","28.25","-17.00","-0.60",-17,"-0.60",17,"0.60",2005,"0.57",0,0,0,0,0,0,"0.23","6.63",0,0,0,0,"0.73","20.50","1.42","40.00","10.62","300.00","ENGLISH"
"Exploud Reverse Holo","3","Emerald","5.50","-17.00","-3.09",-17,"-3.09",-17,"-3.09",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.36","46.00",0,0,"ENGLISH"
"Farfetch'd Secret","107","Emerald","33.98","-17.00","-0.50",5.13,"0.15",23.35,"0.69",2005,"1.21",0,0,0,0,0,0,0,0,"0.29","10.00","3.90","132.52","0.77","26.03","1.40","47.47","24.66","838.00","ENGLISH"
"Feebas Reverse Holo","50","Emerald","7.98","-17.00","-2.13",-17,"-2.13",-17,"-2.13",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.27","26.11",0,0,"ENGLISH"
"Fighting Energy","106","Emerald","6.85","-17.00","-2.48",-17,"-2.48",-2.97,"-0.43",2005,"1.06",0,0,0,0,0,0,0,0,"0.95","6.50",0,0,"2.57","17.61","2.41","16.50","2.59","17.73","ENGLISH"
"Fighting Energy Reverse Holo","106","Emerald","6.85","-17.00","-2.48",-17,"-2.48",-17,"-2.48",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.04","13.97",0,0,"ENGLISH"
"Fire Energy Holo","102","Emerald","12.59","-17.00","-1.35",-13.39,"-1.06",4.21,"0.33",2005,"0.85",0,0,0,0,0,0,0,0,"1.71","21.50","0.34","4.25","1.10","13.83","1.98","24.95","5.99","75.44","ENGLISH"
"Fire Energy Reverse Holo","102","Emerald","12.59","-17.00","-1.35",-17,"-1.35",-17,"-1.35",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.11","14.00",0,0,"ENGLISH"
"Gardevoir Holo","4","Emerald","20.94","-17.00","-0.81",-2.97,"-0.14",-2.97,"-0.14",2005,"0.83",0,0,0,0,0,0,0,0,0,0,"1.43","29.99","1.12","23.52","0.79","16.50","2.15","45.12","ENGLISH"
"Gardevoir Reverse Holo","4","Emerald","27.25","-17.00","-0.62",-17,"-0.62",33.88,"1.24",2005,"0.69",0,0,0,0,0,0,0,0,0,0,0,0,"1.17","32.00","2.20","59.86","2.68","73.00","ENGLISH"
"Glalie Reverse Holo","13","Emerald","5.64","-17.00","-3.01",-17,"-3.01",-17,"-3.01",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.64","48.71",0,0,"ENGLISH"
